https://www.tribuneindia.com/news/punjab/business-sinks-in-mandis-of-flood-hit-lohian/845334.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/no-festive-cheer-flood-hit-areas-grapple-with-gloom/844861.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/drone-threat-mustn-t-be-linked-with-gurpurb-cm/842199.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/capt-meets-modi-proposes-canalisation-of-punjab-s-major-rivers/842061.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/no-contamination-in-flood-hit-areas/839260.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/flood-of-troubles-for-teacherless-schools/836127.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/flood-leaves-white-layer-in-fields-of-muktsar/834669.html,,,,,,,,,,,,,,,,,,,,,sri muktsar sahib,,,sri muktsar sahib,,sri muktsar sahib,
https://www.tribuneindia.com/news/punjab/akalis-for-release-of-sikh-prisoners/834054.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/post-floods-contamination-threat-looms-over-35-villages/834045.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,,,,,jalandharkapurthala,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/450-dengue-cases-reported-flood-hit-areas-vulnerable/833510.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/450-dengue-cases-reported-flood-hit-areas-vulnerable/833510.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/parties-spar-over-drugs-economic-slump/832152.html,amritsar,,,,fatehgarh sahib,,,,,,,ludhiana,,,,patiala,,sangrur,,,,,,amritsarfatehgarh sahibludhianapatialasangrur,,amritsarfatehgarh sahibludhianapatialasangrur,
https://www.tribuneindia.com/news/punjab/jalandhar-kapurthala-losses-pegged-at-rs-526-cr/832145.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,,,,,jalandharkapurthala,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/200-duty-hits-cement-importers-hard/831690.html,amritsar,,,,,,,,,,,,,,,,,,,,,,,amritsar,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/ngo-alleges-meds-stolen/831671.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/fight-over-ration-hits-relief/831670.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,,,,,jalandharkapurthala,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/state-pitches-for-aid-as-central-team-visits-flood-affected-areas/831669.html,amritsar,,,,,,ferozepur,gurdaspur,,jalandhar,kapurthala,ludhiana,,moga,pathankot,,roopnagar,,sas nagar,sbs nagar,,tarn taran,,amritsarferozepurgurdaspurjalandharkapurthalaludhianamogapathankotroopnagarsas nagarsbs nagartarn taran,,amritsarferozepurgurdaspurjalandharkapurthalaludhianamogapathankotroopnagarsas nagarsbs nagartarn taran,
https://www.tribuneindia.com/news/punjab/punjab-govt-centre-team-meet-to-discuss-flood-damage-in-11-districts/831565.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,sbs nagar,,,,jalandharkapurthalasbs nagar,,jalandharkapurthalasbs nagar,
https://www.tribuneindia.com/news/punjab/punjab-govt-centre-team-meet-to-discuss-flood-damage-in-11-districts/831565.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,sbs nagar,,,,jalandharkapurthalasbs nagar,,jalandharkapurthalasbs nagar,
https://www.tribuneindia.com/news/punjab/punjab-govt-centre-team-meet-to-discuss-flood-damage-in-11-districts/831226.html,amritsar,,,,,,ferozepur,gurdaspur,,jalandhar,kapurthala,ludhiana,,moga,pathankot,,,,,sbs nagar,,tarn taran,,amritsarferozepurgurdaspurjalandharkapurthalaludhianamogapathankotsbs nagartarn taran,,amritsarferozepurgurdaspurjalandharkapurthalaludhianamogapathankotsbs nagartarn taran,
https://www.tribuneindia.com/news/punjab/punjab-govt-centre-team-meet-to-discuss-flood-damage-in-11-districts/831226.html,amritsar,,,,,,ferozepur,gurdaspur,,jalandhar,kapurthala,ludhiana,,moga,pathankot,,,,,sbs nagar,,tarn taran,,amritsarferozepurgurdaspurjalandharkapurthalaludhianamogapathankotsbs nagartarn taran,,amritsarferozepurgurdaspurjalandharkapurthalaludhianamogapathankotsbs nagartarn taran,
https://www.tribuneindia.com/news/punjab/pcs-officers-strike-brings-work-to-halt/831197.html,,,,,,,,,,,,ludhiana,,moga,,,,,,,,,,ludhianamoga,,ludhianamoga,
https://www.tribuneindia.com/news/punjab/pcs-officers-across-punjab-observe-pen-down-strike/831061.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/mid-terms-on-students-in-flood-hit-areas-unaware/830769.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,fazilkaferozepurjalandharkapurthalamoga,
https://www.tribuneindia.com/news/punjab/cong-out-to-rob-exchequer-sad/830756.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/little-efforts-a-life-saved/829769.html,amritsar,,,,fatehgarh sahib,,,gurdaspur,,,,,,,,patiala,,sangrur,,,,,,amritsarfatehgarh sahibgurdaspurpatialasangrur,,amritsarfatehgarh sahibgurdaspurpatialasangrur,
https://www.tribuneindia.com/news/punjab/floods-hope-relations-washed-away/829761.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/patiala-residents-blame-faulty-tiles-blocked-drains/828380.html,,,,,,,,,,,,,,,,patiala,,,,,,,,patiala,,patiala,
https://www.tribuneindia.com/news/punjab/central-team-to-visit-flood-affected-areas/828361.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,,,,,jalandharkapurthala,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/gurusar-disburses-rs2-5-lakh-in-two-villages/826746.html,,,,,,,,,,jalandhar,,,,,,,,,,,sri muktsar sahib,,,jalandharsri muktsar sahib,,jalandharsri muktsar sahib,
https://www.tribuneindia.com/news/punjab/rs-4-lakh-for-kin-of-victims/826745.html,,,,,,fazilka,,,,,,,,,,,,,,,,,,fazilka,,fazilka,
https://www.tribuneindia.com/news/punjab/khalsa-aid-women-team-reaches-out-to-villagers/826742.html,,,,,,,,,,jalandhar,,,,,,patiala,,,sas nagar,,,,,jalandharpatialasas nagar,,jalandharpatialasas nagar,
https://www.tribuneindia.com/news/punjab/walls-collapsed-computers-furniture-covered-with-muck/826741.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/ahead-of-sc-hearing-on-syl-capt-amarinder-meets-union-jalshakti-minister/826710.html,,,,,,,,,,,,,,,,,,,,,,,,,,jalandhar,
https://www.tribuneindia.com/news/punjab/flood-hit-want-to-sell-land-move-out/826303.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/power-restored-to-108-villages/826302.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/from-bundhs-villagers-keep-watch-on-homes/826301.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/flood-fury-in-ropar-alone-46-300-hit-rs-152-cr-loss/825940.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/sutlej-fury-fuelled-by-mining-encroachments/825854.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/post-floods-land-demarcation-new-worry/825353.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/report-ready-on-damage-to-roads/825351.html,,,,,,,,,,,,,,,,,,,sas nagar,,,,,sas nagar,,sas nagar,
https://www.tribuneindia.com/news/punjab/water-from-pak-inundates-fazilka-village/824265.html,,,,,,fazilka,,,,,,,,,,,,,,,,,,fazilka,,fazilka,
https://www.tribuneindia.com/news/punjab/crores-spent-on-bundhs-washed-away/824263.html,,,,,,,,,hoshiarpur,jalandhar,kapurthala,ludhiana,,,,,,,,sbs nagar,,,,hoshiarpurjalandharkapurthalaludhianasbs nagar,,hoshiarpurjalandharkapurthalaludhianasbs nagar,
https://www.tribuneindia.com/news/punjab/inter-ministerial-central-team-to-visit-punjab-to-assess-damage-by-floods/824234.html,,,,,,,ferozepur,,,jalandhar,kapurthala,ludhiana,,moga,,,,,sas nagar,,,,,ferozepurjalandharkapurthalaludhianamogasas nagar,,jalandhar,
https://www.tribuneindia.com/news/punjab/nambardar-union-to-give-rs-14-cr-to-cm-fund/823788.html,,,,,,,,,,jalandhar,kapurthala,,,moga,,,,sangrur,,,,,,jalandharkapurthalamogasangrur,,jalandharkapurthalamogasangrur,
https://www.tribuneindia.com/news/punjab/month-on-muktsar-farmers-await-special-girdawari/823774.html,,,,,,,,,,,,,,,,,,,,,sri muktsar sahib,,,sri muktsar sahib,,sri muktsar sahib,
https://www.tribuneindia.com/news/punjab/floods-destroy-power-infra-initial-loss-rs5-cr/823771.html,,,,,,,ferozepur,,,jalandhar,kapurthala,,,moga,,patiala,,,,,,,,ferozepurjalandharkapurthalamogapatiala,,ferozepurjalandharkapurthalamogapatiala,
https://www.tribuneindia.com/news/punjab/manmade-disaster-1-5-lakh-acres-sutlej-plains-encroached-upon/823764.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/schools-shelter-flood-hit-kids-skip-classes/823368.html,,,,,,,,,,jalandhar,kapurthala,ludhiana,,,,,,,,,,tarn taran,,jalandharkapurthalaludhianatarn taran,,jalandharkapurthalaludhianatarn taran,
https://www.tribuneindia.com/news/punjab/not-paid-cane-growers-on-warpath-against-govt-mills/823222.html,,,,,,,,,hoshiarpur,,,,,,,,,,,,,,,hoshiarpur,,hoshiarpur,
https://www.tribuneindia.com/news/punjab/akalis-chip-in-send-10-trucks-of-essentials/823219.html,,,,,,,,,,,,,,,,,,sangrur,,,,,,sangrur,,sangrur,
https://www.tribuneindia.com/news/punjab/out-of-job-daily-wagers-struggle-to-feed-family/823215.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/distress-calls-turn-pcr-into-flood-helpline/823214.html,,,,,,,,,,jalandhar,kapurthala,ludhiana,,,,,,,sas nagar,,,,,jalandharkapurthalaludhianasas nagar,,jalandharkapurthalaludhianasas nagar,
https://www.tribuneindia.com/news/punjab/distress-calls-turn-pcr-into-flood-helpline/823214.html,,,,,,,,,,jalandhar,kapurthala,ludhiana,,,,,,,sas nagar,,,,,jalandharkapurthalaludhianasas nagar,,,
https://www.tribuneindia.com/news/punjab/800-labourers-to-clean-8-ropar-villages/823213.html,,,,,,,,gurdaspur,,,,,,,,,,,,,,,,gurdaspur,,gurdaspur,
https://www.tribuneindia.com/news/punjab/illegal-mining-made-it-worse-say-villagers/823212.html,,,,,,,,,,jalandhar,,,,,,,,,,sbs nagar,,,,jalandharsbs nagar,,jalandharsbs nagar,
https://www.tribuneindia.com/news/punjab/illegal-mining-made-it-worse-say-villagers/823212.html,,,,,,,,,,jalandhar,,,,,,,,,,sbs nagar,,,,jalandharsbs nagar,,jalandharsbs nagar,
https://www.tribuneindia.com/news/punjab/farmers-to-get-free-wheat-seed/823211.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/embankment-in-ferozepur-district-collapses-as-pakistan-releases-water/823150.html,,,,,,,ferozepur,,,,,,,,,,,,,,,,,ferozepur,,ferozepur,
https://www.tribuneindia.com/news/punjab/jitters-post-review/822848.html,amritsar,,,,,fazilka,ferozepur,,,jalandhar,,,,,,patiala,,,sas nagar,,,,,amritsarfazilkaferozepurjalandharpatialasas nagar,,amritsarfazilkaferozepurjalandharpatialasas nagar,
https://www.tribuneindia.com/news/punjab/punjab-seeks-rs-1-000-cr-special-aid-from-centre/822847.html,,,,,,fazilka,ferozepur,,,jalandhar,kapurthala,ludhiana,,,,patiala,,,sas nagar,sbs nagar,,,,fazilkaferozepurjalandharkapurthalaludhianapatialasas nagarsbs nagar,,fazilkaferozepurjalandharkapurthalaludhianapatialasas nagarsbs nagar,
https://www.tribuneindia.com/news/punjab/punjab-seeks-rs-1-000-cr-special-aid-from-centre/822847.html,,,,,,fazilka,ferozepur,,,jalandhar,kapurthala,ludhiana,,,,patiala,,,sas nagar,sbs nagar,,,,fazilkaferozepurjalandharkapurthalaludhianapatialasas nagarsbs nagar,,fazilkaferozepurjalandharkapurthalaludhianapatialasas nagarsbs nagar,
https://www.tribuneindia.com/news/punjab/after-education-other-depts-to-have-online-transfer-policy-too/822803.html,,,,,,,,,,,,,,,,,,sangrur,,,,,,sangrur,,sangrur,
https://www.tribuneindia.com/news/punjab/locals-battle-skin-ailments/822793.html,,,,,,,,,,,,ludhiana,,,,,,,,,,,,ludhiana,,,
https://www.tribuneindia.com/news/punjab/flood-hit-throng-health-camps/822791.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/clash-erupts-during-relief-ops-6-injured/822784.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/cong-mla-gives-month-s-salary/822779.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/crops-on-6-000-acres-damaged-in-fazilka/822777.html,,,,,,fazilka,ferozepur,,,,,,,,,,,,sas nagar,,,,,fazilkaferozepursas nagar,,fazilkaferozepursas nagar,
https://www.tribuneindia.com/news/punjab/capt-amarinder-seeks-joint-action-plan-with-army-to-strengthen-tendiwala-embankment/822677.html,,,,,,,ferozepur,,,jalandhar,kapurthala,,,,,,,,,,,,,ferozepurjalandharkapurthala,,ferozepurjalandharkapurthala,
https://www.tribuneindia.com/news/punjab/pak-releases-more-water-flood-threat-looms-in-punjab-s-ferozepur/822675.html,,,,,,,ferozepur,,,,,,,,,,,,,,,,,ferozepur,,ferozepur,
https://www.tribuneindia.com/news/punjab/capt-asks-ministers-dcs-to-step-up-vigil-as-rain-resumes-in-punjab/822655.html,,,,,,,ferozepur,,,jalandhar,kapurthala,,,,,,,,sas nagar,,,,,ferozepurjalandharkapurthalasas nagar,,ferozepurjalandharkapurthalasas nagar,
https://www.tribuneindia.com/news/punjab/100-crop-damage-in-jalandhar-kapurthala-districts-say-farmers/822274.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,,,,,jalandharkapurthala,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/bittu-finally-visits-flooded-villages-across-ludhiana/822273.html,,,,,,,,,,,,ludhiana,,,,,,,,,,,,ludhiana,,ludhiana,
https://www.tribuneindia.com/news/punjab/five-ministers-take-stock-of-relief-work/822272.html,,,,,,,,,,jalandhar,kapurthala,,,,,,roopnagar,,sas nagar,,,,,jalandharkapurthalaroopnagarsas nagar,,amritsarbarnalabathindafaridkotfatehgarh sahibfazilkaferozepurgurdaspurhoshiarpurjalandharkapurthalaludhianamansamogapathankotpatialaroopnagarsangrursas nagarsbs nagarsri muktsar sahibtarn taran,
https://www.tribuneindia.com/news/punjab/amid-deluge-jalandhar-welcomes-flood-babies/822267.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/cm-surprised-over-non-inclusion-of-punjab-in-list-for-flood-situation-assessment/822239.html,,,,,,,ferozepur,,,jalandhar,kapurthala,ludhiana,,,,,,,sas nagar,,,,,ferozepurjalandharkapurthalaludhianasas nagar,,ferozepurjalandharkapurthalaludhianasas nagar,
https://www.tribuneindia.com/news/punjab/toilets-clogged-villagers-defecate-on-roofs/821765.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/4-ministers-deputed-to-oversee-relief-ops/821764.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,,,,,jalandharkapurthala,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/trains-to-sultanpur-lodhi-off-track-for-now-railways/821763.html,,,,,,,ferozepur,,,jalandhar,,,,,,,,,,,,,,ferozepurjalandhar,,ferozepurjalandhar,
https://www.tribuneindia.com/news/punjab/18-year-old-drowns-in-fazilka-dist-search-begins/821759.html,,,bathinda,,,fazilka,,,,,,,,,,,,,,,,,,bathindafazilka,,bathindafazilka,
https://www.tribuneindia.com/news/punjab/to-plug-breach-neighbours-flood-shahkot/821758.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/panic-grips-mansa-villages-as-ghaggar-level-rises/821705.html,,,bathinda,,,,,,,,,,mansa,,,,,,,,,,,bathindamansa,,bathindamansa,
https://www.tribuneindia.com/news/punjab/accused-of-regional-bias-over-punjab-floods-kapil-sharma-issues-clarification/821623.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/accused-of-regional-bias-over-punjab-floods-kapil-sharma-issues-clarification/821623.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/450-rescued-in-moga/821456.html,,,,,,,,,,,,,,moga,,,,,,,,,,moga,,moga,
https://www.tribuneindia.com/news/punjab/relief-camps-flooded/821455.html,,,,,,,,,,,kapurthala,,,,,,,,,,,,,kapurthala,,kapurthala,
https://www.tribuneindia.com/news/punjab/-flood-relief-govt-priority/821303.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/cemeteries-flooded-villagers-cremate-body-along-highway/821302.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/toxins-from-pak-tanneries-add-to-border-areas-woes/821301.html,,,,,,fazilka,ferozepur,,,,,,,,,,,,,,,,,fazilkaferozepur,,fazilkaferozepur,
https://www.tribuneindia.com/news/punjab/water-continues-to-rise-so-do-fears/820859.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/water-continues-to-rise-so-do-fears/820859.html,,,,,,,,,,jalandhar,,,,,,,,,,,,,,jalandhar,,jalandhar,
https://www.tribuneindia.com/news/punjab/will-assist-in-relief-work-harsimrat/820674.html,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.tribuneindia.com/news/punjab/2-new-breaches-worsen-situation-in-jalandhar-kapurthala/820673.html,,,,,,,,,,jalandhar,kapurthala,,,,,,,,,,,,,jalandharkapurthala,,jalandharkapurthala,
https://www.tribuneindia.com/news/punjab/farmers-stare-at-losses-govt-empty-coffers/820671.html,,,,,,fazilka,ferozepur,,,jalandhar,kapurthala,ludhiana,,moga,,,,,,,,,,fazilkaferozepurjalandharkapurthalaludhianamoga,,fazilkaferozepurjalandharkapurthalaludhianamoga,
https://www.tribuneindia.com/news/punjab/help-pours-in-for-flood-hit-in-ropar/820668.html,,,,,fatehgarh sahib,,,,,,,ludhiana,,,,,,,,,sri muktsar sahib,,,fatehgarh sahibludhianasri muktsar sahib,,fatehgarh sahibludhianasri muktsar sahib,
https://www.tribuneindia.com/news/punjab/part-of-dhussi-bundh-erodes-flood-threat-back-in-ludhiana/820665.html,,,,,,,,,,,,ludhiana,,,,,,,,,,,,ludhiana,,ludhiana,
